userId,porcentagem_coberta,filmes_apareceram,filmes_nao_apareceram
414,12.74,"[1, 1025, 3, 260, 1921, 33672, 104841, 63113, 908, 5902, 89745, 50068, 6934, 6807, 79132, 2078, 2080, 2081, 44195, 3751, 4007, 1196, 122926, 81845, 67255, 1210, 8636, 58559, 2115, 2116, 1732, 1222, 1223, 596, 33493, 852, 3034, 1377, 5219, 2019, 357, 4965, 4967, 8937, 66934, 2683, 33660]","[157699, 11, 81932, 30749, 6188, 6195, 62, 2114, 4167, 72, 4168, 6216, 4175, 26704, 94, 2143, 2144, 2145, 69757, 127108, 147, 150, 151, 4248, 67734, 127130, 6306, 4262, 86190, 6322, 4275, 6331, 53447, 209, 2261, 215, 2268, 222, 4322, 2275, 4327, 4329, 6377, 6378, 6385, 261, 262, 2318, 106766, 2321, 4372, 2325, 4378, 4380, 308, 318, 319, 69951, 72011, 2396, 2398, 2401, 364, 367, 2425, 2427, 39292, 4478, 4488, 2443, 4499, 428, 8622, 431, 441, 8638, 2501, 2502, 6620, 491, 6636, 493, 494, 2542, 39427, 115210, 82459, 158238, 543, 4641, 4642, 4643, 6689, 72226, 551, 553, 96821, 593, 594, 2671, 2686, 166528, 6787, 49822, 671, 6816, 4771, 4776, 166568, 2730, 2736, 2745, 700, 708, 4816, 8914, 8919, 166635, 78574, 94959, 154358, 2819, 6932, 2836, 4886, 4888, 4889, 6942, 799, 2858, 848, 86882, 2915, 2916, 2918, 4973, 95088, 909, 910, 140174, 5013, 5015, 2968, 5016, 72605, 95135, 933, 62374, 2985, 2987, 109487, 951, 953, 5071, 5072, 5073, 27611, 3037, 3039, 7143, 7147, 7151, 1023, 1024, 54272, 115713, 3081, 41997, 3087, 97304, 3098, 97306, 105504, 1059, 1060, 1073, 3142, 3145, 3147, 1101, 1103, 1104, 5222, 5225, 3181, 115828, 3189, 7285, 3198, 173197, 111759, 173205, 7323, 44191, 1188, 1193, 5292, 5293, 7346, 1207, 1208, 5303, 1224, 3275, 1242, 1243, 1246, 3296, 3298, 25834, 1262, 1263, 1265, 1276, 1277, 1278, 27904, 5380, 48394, 5391, 1302, 1303, 109848, 5400, 1304, 3360, 3361, 3362, 7482, 5445, 5460, 40278, 5463, 3421, 3424, 1378, 1387, 3441, 48516, 89492, 1442, 3499, 140715, 3504, 3505, 5553, 5568, 1476, 5577, 1484, 177615, 3536, 3543, 3552, 46578, 5673, 5679, 1587, 1589, 5685, 1594, 3654, 3671, 3675, 48738, 179817, 63082, 1656, 1663, 140928, 46723, 1673, 3745, 36517, 36527, 1719, 36535, 1721, 50872, 3783, 7884, 89804, 79592, 171765, 5881, 46850, 59141, 5896, 1805, 1812, 3861, 3862, 3882, 1836, 7980, 5989, 5991, 5993, 69481, 3951, 3952, 85881, 1917, 3967, 1923, 53123, 178061, 4002, 4008, 1965, 1966, 1967, 59315, 4029, 4033, 4034, 2020, 2021, 55269, 55276, 30707, 55290]"
415,33.33,"[7361, 1221, 2571, 47, 50, 2329, 1213]","[928, 480, 44195, 356, 32587, 3468, 909, 588, 2539, 111, 3730, 1203, 3507, 922]"
416,44.44,"[46976, 296, 7323, 2997]","[327, 4848, 247, 26810, 3677]"
417,44.44,"[5952, 4995, 1221, 296, 47, 2959, 1625, 106782]","[288, 6016, 106920, 112552, 1258, 2858, 55247, 3578, 68157, 58559]"
418,50.0,"[5952, 296, 1704, 1370, 1136, 50, 104374, 5816, 74458, 79132]","[156387, 102903, 102407, 140174, 80463, 111, 1682, 1206, 6711, 1207]"
419,23.33,"[1221, 41997, 2959, 8464, 50, 1213, 4958]","[86668, 4878, 34319, 2329, 67997, 7458, 8361, 47, 1206, 90943, 2502, 3147, 4816, 3285, 356, 69860, 64614, 104, 89580, 493, 2542, 37240, 377]"
420,33.33,"[5952, 1281, 7361, 296, 2762, 1517, 6104, 1080, 56251]","[1, 2819, 1416, 73, 2858, 6539, 3917, 910, 56367, 33903, 8337, 3793, 4306, 7700, 56757, 43376, 924, 44191]"
421,22.22,"[1203, 527]","[73, 1193, 3949, 1201, 2966, 318, 4223]"
422,40.0,"[4802, 4803, 1252, 3468, 1213, 318]","[1, 1250, 4833, 260, 2628, 2669, 2288, 3671, 3897]"
423,0.0,[],"[296, 110, 2194, 1653, 150, 1304]"
424,45.0,"[8641, 4226, 1219, 1092, 47, 66097, 50, 60756, 68157]","[115713, 1193, 3948, 111, 2160, 7347, 2291, 136469, 6870, 3261, 2174]"
425,27.27,"[32, 6754, 5254, 6, 296, 47, 4148, 1625, 1246]","[4995, 8970, 778, 33162, 782, 2447, 1552, 6934, 2329, 30749, 2335, 293, 5418, 318, 4033, 4034, 3147, 3275, 1249, 3176, 6377, 1259, 1645, 1020]"
426,33.33,"[588, 3793, 337, 595, 69844]","[6593, 2, 5989, 3751, 6377, 56367, 3408, 597, 66934, 31]"
427,55.56,"[4226, 4963, 296, 16, 5364]","[5418, 5325, 110, 3578]"
428,21.43,"[6874, 6957, 1639]","[6754, 27846, 4776, 4745, 180, 1748, 8917, 1527, 3996, 253, 223]"
429,42.86,"[266, 207, 48, 595, 339, 60]","[257, 195, 261, 204, 592, 22, 315, 317]"
430,41.67,"[3745, 5902, 6333, 2396, 6365]","[2501, 3751, 3534, 529, 2321, 858, 318]"
431,0.0,[],"[1233, 1234, 555]"
432,22.22,"[78499, 92391, 1200, 3793, 4306, 7153, 25, 3578, 79132, 5630]","[4865, 2, 45447, 91658, 527, 912, 8981, 2329, 44191, 1704, 58154, 66090, 47, 1206, 2232, 1721, 57274, 92348, 45503, 5952, 58559, 8644, 64839, 587, 8919, 3707, 2268, 480, 5989, 4720, 80880, 1653, 7158, 7160, 68347]"
433,66.67,"[296, 91529, 50, 318]","[6874, 80463]"
434,25.0,"[8961, 4226, 2115, 48774, 5418, 8874, 1196, 68237, 2959, 74458]","[1, 4995, 6, 778, 48780, 33166, 2194, 1193, 2858, 4011, 1197, 47, 6711, 68157, 318, 4034, 64839, 6857, 6870, 480, 48738, 356, 741, 2916, 5225, 1258, 2028, 750, 1265, 1274]"
435,41.67,"[7361, 68358, 2023, 50, 74458]","[7438, 48, 2353, 2302, 6874, 68954, 158]"
436,22.22,"[531, 551]","[1, 2, 34, 421, 364, 568, 377]"
437,16.67,"[16, 1299, 628, 6]","[1293, 144, 17, 1171, 1307, 318, 1095, 1225, 590, 1230, 1234, 222, 223, 608, 1120, 110, 371, 246, 376, 125]"
438,33.33,"[1, 45186, 1036, 6548, 1302, 1954, 165, 170, 4270, 8368, 2879, 2762, 3275, 592, 2001, 595, 3156, 4846, 26865, 4085, 377, 1918]","[46976, 4226, 6, 1287, 10, 6155, 6157, 8464, 5267, 150, 4886, 27801, 3865, 27808, 34338, 1061, 1573, 1580, 8622, 2353, 2355, 3897, 5055, 5952, 6595, 457, 2763, 1100, 3916, 594, 7254, 4823, 6617, 5218, 34405, 7143, 7153, 34162, 3317, 46965, 1527, 1275, 380, 2302]"
439,16.67,[527],"[5952, 4993, 356, 7153, 318]"
440,28.57,"[541, 60069]","[3174, 1960, 307, 2707, 29]"
441,46.15,"[122886, 1517, 47, 4306, 51255, 58559]","[10, 1198, 208, 4402, 58998, 1241, 4571]"
443,44.44,"[91500, 4993, 260, 2959]","[1, 2858, 78574, 110, 64957]"
444,44.44,"[296, 16, 6, 431]","[265, 527, 273, 21, 509]"
445,33.33,"[7361, 116897, 4878, 750, 2959]","[32, 112552, 745, 778, 2762, 110, 47, 8014, 27773, 109374]"
446,22.22,"[32, 589]","[224, 288, 265, 11, 590, 527, 17]"
447,41.18,"[353, 266, 44, 434, 595, 350, 383]","[288, 2, 356, 519, 427, 531, 277, 597, 540, 31]"
448,26.09,"[1, 260, 91653, 10, 16, 5785, 5915, 79132, 106782, 3494, 296, 1196, 2989, 3635, 7091, 135861, 1080, 8636, 6333, 2366, 48322, 1221, 1223, 1610, 2762, 1356, 596, 3198, 7132, 2019, 102123, 492, 4339, 4085, 1270, 4734]","[54272, 1028, 1030, 2567, 1031, 101895, 91658, 155659, 4121, 2587, 115231, 3617, 3618, 5669, 152105, 2105, 1083, 2110, 2111, 1089, 4681, 1614, 80463, 106062, 1617, 599, 30812, 608, 3175, 48262, 98961, 1171, 2723, 1193, 3247, 67255, 4799, 1227, 2770, 54997, 84696, 1755, 66785, 4322, 3301, 4327, 6375, 1265, 1266, 3317, 114935, 1784, 3327, 5382, 85774, 6427, 3868, 3869, 2335, 300, 2355, 3897, 1856, 5445, 32587, 8528, 51540, 5464, 80219, 8542, 1379, 2915, 2918, 69481, 2922, 1387, 33166, 3471, 912, 5010, 919, 923, 7076, 2985, 3498, 2987, 4022, 5049, 5060, 91077, 106438, 84944, 474, 3034, 2013, 3039, 2018, 3044, 485, 114662, 2542, 46578]"
449,66.67,"[32, 50, 293, 2959]","[4011, 3950]"
450,6.67,[260],"[3969, 3363, 3972, 3173, 3624, 3753, 3977, 1259, 1387, 2924, 110, 111, 1206, 3671]"
451,16.67,[608],"[1, 6, 648, 17, 593]"
452,31.67,"[10, 3082, 1687, 552, 2989, 1200, 1968, 1717, 1210, 1092, 3273, 1610, 589, 592, 2640, 1376, 2406, 1391, 1917]","[3081, 1676, 4369, 2167, 2840, 1954, 44, 5292, 4014, 47, 4015, 1206, 4025, 2490, 5049, 316, 1089, 2502, 1608, 1097, 2763, 1614, 2126, 337, 2648, 4571, 4446, 353, 2657, 4963, 3301, 2791, 1259, 1387, 3438, 2160, 1265, 1270, 3703, 3704, 3702]"
453,15.94,"[32, 1, 1921, 5378, 165, 357, 3114, 3821, 1617, 1370, 1627]","[3968, 5377, 1923, 3972, 520, 778, 4235, 4238, 785, 2321, 3986, 2324, 2325, 4246, 2839, 543, 1183, 3617, 34, 2858, 3243, 5418, 3247, 3248, 4027, 4029, 3006, 4034, 2558, 3146, 1357, 1614, 3790, 2000, 3538, 1747, 3798, 1753, 733, 4701, 4447, 224, 480, 1120, 231, 2539, 364, 2542, 367, 1136, 1391, 2671, 2805, 1784, 3578, 2683, 4605, 2686]"
454,25.0,"[296, 904]","[48774, 2858, 68237, 2867, 2908, 735]"
455,33.33,"[356, 597, 350]","[34, 11, 590, 593, 349, 62]"
456,22.22,"[74, 694]","[832, 1, 1060, 9, 653, 1167, 662]"
457,44.44,"[1376, 260, 1375, 2959]","[3072, 2094, 110, 3578, 223]"
458,26.67,"[440, 280, 595, 454]","[736, 161, 2, 185, 292, 165, 296, 10, 21, 597, 377]"
459,50.0,"[8961, 122922, 2571, 260]","[50872, 3996, 48780, 177765]"
460,28.57,"[1, 80489, 2571, 4886, 51255, 79132]","[4963, 34405, 6502, 8970, 6539, 48780, 2762, 4878, 2959, 6385, 150, 49272, 76093, 30749, 318]"
461,16.67,[356],"[2762, 3147, 1784, 186, 318]"
462,16.67,"[5952, 1090, 2243, 5986, 88744, 47, 2736, 4863, 858, 1245, 89759]","[73344, 89090, 1283, 6787, 4741, 160644, 46855, 27912, 44555, 1676, 2318, 3089, 1682, 184721, 21, 183317, 105504, 27563, 60333, 76077, 6064, 74545, 562, 1080, 7620, 187717, 27846, 45382, 58191, 3793, 6869, 7767, 1240, 1241, 60766, 3168, 3683, 2788, 2791, 4967, 109161, 8042, 105835, 750, 111, 1136, 1648, 2289, 3182, 3698, 162414, 158966, 6775, 1276, 1278]"
463,50.0,"[296, 2028, 4223]","[3753, 356, 110]"
464,42.31,"[5952, 48516, 2021, 296, 5995, 16, 33493, 1240, 3994, 79132, 858]","[293, 1222, 5989, 74727, 44555, 1835, 4011, 2028, 593, 1393, 20, 597, 25, 3578, 318]"
465,43.33,"[1090, 1219, 164, 1092, 1252, 1608, 1769, 1834, 3703, 1240, 1370, 2427, 349]","[2944, 1089, 3649, 608, 2916, 3654, 2278, 904, 3723, 750, 111, 1518, 2353, 1783, 3706, 2941, 3551]"
466,58.33,"[4896, 4963, 60069, 59784, 2571, 6539, 98809, 2959, 109487, 59315, 77561, 8665, 74458, 76093]","[356, 6373, 4718, 111759, 33679, 6934, 50872, 49530, 47099, 8957]"
467,33.33,"[2324, 2493]","[41, 58, 389, 2390]"
468,33.33,"[32, 380]","[1, 300, 590, 39]"
469,22.22,"[1090, 2243, 2788, 933, 2021, 551, 296, 903, 1196, 1228, 1230, 1263, 3633, 1267, 1208, 2524, 1244, 1213]","[3200, 1, 3201, 898, 2947, 3462, 904, 1674, 1292, 1934, 1299, 1303, 1945, 29, 1950, 543, 32, 930, 293, 1193, 2346, 555, 1197, 944, 2353, 3508, 1719, 1212, 1086, 318, 1089, 2762, 2253, 3022, 1231, 2000, 2132, 2391, 3160, 3801, 3418, 2779, 3037, 2143, 2144, 1248, 2273, 1250, 3809, 3813, 1377, 2918, 3552, 2921, 2529, 1387, 2028, 1265, 1394, 1653, 3445, 2550, 3068]"
470,0.0,[],"[480, 1, 34, 736, 329, 457, 14, 494, 1073, 339, 597, 349]"
471,66.67,"[296, 1, 68157, 527]","[78499, 60069]"
472,11.11,[50],"[91529, 3178, 95510, 2840, 3100, 765, 318, 58559]"
473,66.67,"[7361, 293, 2329, 8957]","[7147, 318]"
474,18.99,"[5632, 1, 4226, 4993, 260, 1291, 41997, 4878, 527, 7566, 5008, 38038, 8983, 7064, 45210, 3489, 7714, 1954, 6181, 8360, 1449, 1196, 8622, 7728, 8368, 6963, 50740, 950, 41527, 2872, 3260, 8636, 1344, 1219, 1221, 1104, 3793, 33493, 1240, 1625, 1242, 6874, 2019, 2918, 745]","[515, 2565, 1033, 1035, 47629, 16, 17, 1041, 6163, 2080, 4641, 6178, 2085, 50, 52, 2100, 3125, 34359, 3135, 3147, 589, 1103, 592, 593, 1617, 2640, 2641, 7766, 41566, 54881, 1635, 1124, 30822, 2664, 111, 4211, 5747, 4217, 6269, 30850, 2182, 2185, 2186, 3211, 6286, 5266, 6291, 7318, 3735, 25750, 7323, 5791, 1189, 2728, 5802, 5291, 27820, 1197, 3246, 5294, 8366, 8880, 1719, 1721, 2745, 27834, 27838, 1217, 7361, 6856, 2761, 8914, 1235, 1748, 6867, 3801, 2268, 6377, 1258, 1259, 1260, 6380, 750, 8938, 6385, 2291, 2295, 249, 4857, 4347, 261, 1285, 4359, 1288, 4361, 778, 25865, 4881, 3350, 25886, 55071, 49961, 25898, 2355, 2357, 31030, 3384, 3386, 9018, 44864, 6979, 6981, 1350, 1353, 5450, 55118, 337, 5971, 8019, 2391, 3932, 5470, 1380, 5989, 2919, 5991, 1387, 364, 3949, 5483, 37741, 1393, 4980, 1913, 377, 33660, 3967, 1921, 48516, 7560, 906, 1931, 909, 910, 3475, 7572, 7061, 2966, 2967, 2968, 3481, 7062, 923, 924, 926, 1955, 1957, 951, 954, 1466, 8125, 8638, 6592, 4034, 4546, 4046, 48598, 1496, 4571, 3548, 3549, 6620, 3039, 2529, 2020, 3044, 2022, 3556, 8167, 38886, 45028, 3052, 4077, 497, 5618, 5619, 7156, 2550, 7158, 7160, 6650, 50685]"
475,73.81,"[4993, 111362, 6534, 68358, 2571, 6539, 122892, 4366, 54286, 89745, 788, 69526, 122904, 122922, 1580, 109487, 8636, 88125, 8644, 88140, 592, 4306, 69844, 8665, 6365, 1374, 5218, 5349, 34150, 56174, 40815]","[2, 1527, 165, 56171, 111759, 784, 19, 40629, 4343, 2617, 2716]"
476,33.33,"[362, 364, 252, 588]","[32, 1, 2, 261, 587, 300, 589, 376]"
477,29.57,"[1792, 1, 33794, 5378, 68358, 4874, 1291, 27660, 5388, 4878, 6807, 1831, 1833, 60979, 3254, 68791, 1208, 8636, 6333, 58559, 1089, 82242, 3527, 1097, 3275, 6350, 33493, 1240, 74458, 27611, 5349, 56174, 72308, 2297]","[2, 69122, 2054, 34319, 2064, 2065, 24, 6711, 8783, 8784, 593, 608, 41569, 1124, 637, 2692, 2694, 48774, 48780, 55442, 2716, 59037, 44191, 27808, 6323, 1204, 1207, 53953, 6857, 61132, 208, 216, 1246, 223, 3809, 3811, 1252, 3300, 53996, 750, 2288, 2294, 5881, 1276, 7934, 1278, 59141, 4873, 780, 5902, 5903, 3868, 7454, 72998, 53574, 56145, 356, 2918, 364, 2413, 368, 1392, 1394, 2420, 2424, 905, 4489, 61323, 51086, 3471, 4499, 3476, 1952, 1953, 4519, 1449, 2987, 1968, 2997, 42422, 8157]"
478,33.33,[33493],"[1073, 350]"
479,18.52,"[1921, 3361, 260, 616, 3098]","[1029, 5135, 1936, 4246, 5404, 3360, 3363, 1958, 1198, 818, 3893, 2362, 1088, 838, 2374, 2384, 82, 4308, 2908, 242, 5365, 3070]"
480,20.43,"[4995, 260, 6, 1291, 2959, 16, 6807, 36527, 1208, 1213, 589, 33493, 1247, 5349, 40815, 1136, 3448, 7162, 2683]","[46976, 5377, 6787, 2692, 5379, 261, 1673, 10, 8970, 6796, 33421, 48780, 48783, 43914, 2321, 1682, 3858, 39444, 33166, 1302, 4247, 1304, 2329, 3481, 923, 2716, 2973, 44191, 44195, 1957, 1961, 1962, 8622, 8368, 3252, 3253, 1207, 8376, 3897, 953, 441, 954, 47423, 5952, 5956, 47044, 588, 1101, 590, 1103, 4308, 26965, 39381, 3160, 4571, 1246, 3552, 7265, 356, 5989, 2918, 27879, 1256, 3943, 367, 4975, 7153, 2291, 4979, 1653, 49272, 249, 35836, 36477]"
481,33.33,[1608],"[1465, 1183]"
482,42.86,"[8961, 8360, 780, 8972, 3948, 1517, 2393, 1307, 1374]","[2, 648, 8268, 653, 4270, 4367, 2353, 50, 8981, 6934, 2174, 62]"
483,25.44,"[1, 4226, 2571, 527, 89745, 6807, 4896, 1059, 551, 170, 8874, 32554, 38061, 31658, 81834, 1200, 8368, 51255, 1080, 2490, 58559, 4306, 1625, 54503, 62956, 102125, 7153, 58998, 7164]","[54272, 2, 69122, 3076, 520, 1032, 16, 1588, 68157, 80463, 102481, 64614, 63082, 1653, 31364, 6283, 48780, 4246, 26776, 44191, 96417, 1201, 1203, 180, 2231, 2232, 50872, 95939, 198, 106696, 6857, 6863, 8917, 3301, 27370, 101612, 2797, 3310, 42734, 1265, 1266, 2291, 3317, 1270, 8949, 2810, 4886, 26903, 2843, 799, 5418, 76077, 89904, 74545, 73017, 5445, 57669, 8529, 8533, 858, 68954, 4963, 356, 5477, 5989, 364, 368, 3967, 6016, 88448, 899, 108932, 3994, 3996, 106918, 81845, 95167, 2005, 3033, 2011, 2012, 55269, 7147, 3052, 2542]"
484,26.32,"[480, 1025, 3489, 1029, 42725, 551, 1032, 616, 2762, 30825, 1968, 4816, 180, 88405, 2078]","[1, 7173, 37384, 93320, 2707, 3988, 52245, 1431, 2718, 673, 3617, 74789, 39, 70183, 6188, 47, 4015, 4034, 5954, 455, 203, 5970, 8917, 4823, 216, 733, 2018, 88163, 1380, 71268, 1513, 7147, 53996, 52973, 3438, 4975, 2289, 2291, 7285, 35836, 8957, 2174]"
485,0.0,[],"[161, 457, 10, 434, 150, 380]"
486,41.67,"[6, 589, 173, 592, 349]","[161, 353, 163, 648, 329, 10, 21]"
487,33.33,"[260, 1197]","[904, 8961, 8874, 7438]"
488,19.05,"[720, 1, 4886, 6807]","[608, 36, 1797, 678, 3396, 1704, 6539, 4973, 17, 914, 6385, 3451, 4857, 3671, 953, 955, 2109]"
489,21.67,"[1249, 2115, 7, 938, 8874, 1263, 89745, 5618, 44694, 6874, 924, 6942, 44191]","[3969, 899, 2692, 4356, 902, 904, 17, 1172, 4508, 2716, 89118, 3742, 3105, 1186, 5669, 551, 57640, 48, 66097, 307, 1587, 949, 3897, 45501, 87232, 8641, 5445, 8645, 1097, 587, 590, 51662, 337, 1617, 51540, 342, 68954, 2657, 2021, 1641, 1258, 6377, 3052, 4474, 3067, 69757, 2174]"
490,50.0,"[296, 86347, 4144, 306, 89492, 215]","[58559, 2692, 64839, 44555, 3481, 89759]"
491,38.89,"[6373, 49286, 2953, 81834, 2671, 69844, 317]","[356, 106918, 129354, 45720, 140110, 367, 81845, 50872, 2716, 7293, 6942]"
492,29.17,"[805, 9, 1356, 748, 656, 112, 1210]","[1, 802, 3, 1474, 1476, 104, 809, 653, 1485, 879, 880, 1105, 662, 886, 88, 761, 762]"
493,33.33,"[2985, 1196, 1918, 3527]","[1954, 163, 3267, 1573, 6, 876, 1197, 110]"
494,83.33,"[260, 1221, 1291, 589, 1214]",[110]
495,25.42,"[45728, 78209, 356, 54503, 53322, 6957, 2959, 148626, 50, 5810, 112852, 134130, 67255, 1208, 74458]","[87306, 527, 4369, 1682, 19, 104211, 45720, 97304, 100383, 4643, 112556, 88125, 87869, 4545, 8641, 5956, 5449, 73290, 115149, 3535, 8783, 1617, 8917, 7254, 344, 1246, 1247, 127198, 134368, 96610, 146656, 64614, 104, 2409, 2410, 2411, 45672, 1645, 52973, 94959, 106100, 63992, 3578, 7163]"
496,33.33,"[858, 99149]","[904, 109374, 912, 106920]"
497,22.22,"[1258, 1916]","[551, 86781, 111, 19, 68954, 96829, 1247]"
498,62.5,"[7, 648, 588, 333, 339]","[104, 318, 62]"
499,33.33,"[1201, 4327]","[4128, 1202, 1220, 3727]"
500,33.33,"[1, 2700, 588, 595, 543]","[1476, 2599, 104, 1641, 1580, 2542, 3566, 176, 3536, 3355]"
501,50.0,"[762, 780, 805]","[10, 3, 7]"
502,33.33,"[520, 318]","[2640, 2746, 3052, 596]"
503,28.57,"[296, 1089, 147, 68157]","[4226, 3461, 2025, 1611, 1036, 1997, 175, 93840, 4537, 924]"
504,33.33,"[4993, 6950, 2321, 6932, 3897, 6942]","[1, 5955, 3556, 5989, 3783, 296, 4361, 6377, 1968, 2289, 4979, 345]"
505,75.0,"[2087, 968, 8874, 2959, 47, 71535]","[593, 3461]"
506,0.0,[],"[39, 68269, 2541, 37741, 62293, 61240]"
507,0.0,[],"[34, 339, 356]"
508,66.67,"[2011, 1270]",[1222]
509,37.04,"[5952, 115617, 1, 1196, 122892, 96588, 84847, 1136, 19, 70521]","[32, 88163, 2761, 31658, 99114, 2762, 1197, 33004, 2683, 71057, 5618, 5971, 33779, 66934, 81847, 117176, 98491]"
510,11.11,[3198],"[1248, 6787, 101, 457, 1258, 50, 3608, 1247]"
511,33.33,"[91529, 89745, 356, 527]","[4993, 115713, 119145, 115149, 4973, 7153, 90866, 318]"
512,33.33,"[32, 296, 47]","[288, 480, 39, 527, 474, 253]"
513,14.29,[1210],"[32, 6787, 110, 150, 920, 923]"
514,28.07,"[2081, 3361, 2398, 2087, 1449, 1291, 2096, 134130, 596, 26133, 2804, 102903, 440, 1210, 79132, 1214]","[1, 4995, 26375, 648, 1288, 4361, 11, 148626, 104211, 2455, 142488, 3740, 3360, 34, 1954, 1961, 1962, 2858, 1584, 8368, 2867, 3253, 1213, 68157, 76093, 60487, 3703, 1610, 96588, 80463, 3671, 608, 356, 1124, 1128, 59369, 364, 1136, 2420, 4855, 1278]"
515,100.0,"[260, 174055, 48780, 50, 59315, 168250, 168252, 318, 58559]",[]
516,16.67,[260],"[480, 4322, 457, 4333, 4349]"
517,45.83,"[8965, 1029, 2087, 616, 2096, 2384, 595, 277, 1367, 82169, 41566]","[1, 34, 899, 1028, 70599, 80969, 1641, 47629, 1293, 4306, 4022, 953, 3967]"
518,0.0,[],"[6323, 6365, 1275, 1276, 6333, 1215]"
519,42.86,"[356, 7445, 318]","[1704, 34162, 140110, 51935]"
520,21.62,"[34048, 3462, 2406, 586, 4085, 2423, 1240, 2011]","[4993, 4995, 1801, 10, 3469, 5008, 2723, 2470, 59315, 81845, 4027, 316, 1215, 1356, 589, 1358, 1485, 3408, 1234, 4306, 2010, 7266, 2916, 34405, 2791, 7147, 750, 7153, 253]"
521,62.5,"[837, 648, 1073, 18, 628]","[608, 6, 14]"
522,51.22,"[33794, 63113, 91658, 91529, 2959, 89745, 82459, 51255, 5944, 1210, 1214, 112852, 858, 27611, 1372, 1373, 1374, 66544, 49272, 77561, 127098]","[48516, 10, 778, 81932, 77455, 76060, 82461, 50, 2105, 1220, 588, 5464, 2908, 4963, 2918, 27369, 66665, 2028, 110, 1784]"
523,47.83,"[4993, 7361, 4995, 5444, 37729, 33615, 152081, 7153, 45722, 103772, 58559]","[62336, 2, 293, 103141, 102407, 1704, 7147, 1485, 65261, 1721, 168252, 317]"
524,33.33,"[1291, 1231, 1233, 1275, 924, 349]","[1, 6, 552, 553, 10, 587, 1225, 367, 1047, 1049, 377, 1278]"
525,18.75,"[2788, 520, 159817, 31658, 4878, 106642, 50, 2324, 6807, 6874, 1210, 4734]","[1, 122882, 53123, 1028, 44555, 68237, 5903, 914, 916, 3481, 3996, 1569, 44195, 80549, 39, 44199, 2858, 3114, 81834, 1197, 1198, 4014, 4016, 8366, 8368, 8370, 81591, 103228, 95167, 96588, 96079, 4816, 104272, 5971, 69844, 2396, 3421, 480, 2918, 5991, 27878, 119145, 120807, 33004, 52975, 54001, 1394, 2291, 6773, 1527, 380, 69757]"
526,26.67,"[296, 1732, 106920, 215]","[318, 106916, 55814, 1961, 4973, 4014, 55247, 2324, 51255, 4027, 109374]"
527,23.81,"[4896, 260, 4936, 3401, 1356, 2193, 1587, 2968, 1371, 1246]","[2, 2950, 2822, 1031, 2057, 4232, 1035, 1810, 2455, 2716, 3359, 34, 2470, 2471, 3751, 4016, 4912, 1214, 3396, 1350, 3016, 1997, 2000, 593, 595, 609, 1254, 2797, 2160, 2161, 1017, 1663]"
528,25.0,"[1240, 91529, 85342]","[4995, 5254, 1222, 296, 1704, 5418, 110, 89492, 150]"
529,33.33,[95],"[32, 135]"
530,50.0,"[539, 587, 11]","[480, 292, 150]"
531,0.0,[],"[480, 4993, 260, 5349, 10]"
532,50.0,"[707, 1291, 2288, 4210, 2329, 858, 1245]","[608, 4262, 6, 110, 111, 2366, 1343]"
533,44.44,"[1200, 2571, 79132, 80831]","[1, 356, 3727, 2959, 68954]"
534,42.42,"[1, 69122, 45186, 8961, 4993, 68358, 2948, 2949, 2571, 7438, 76175, 91542, 4896, 165, 111781, 103335, 3624, 57640, 2985, 173, 99117, 180, 5816, 2617, 1210, 2115, 130634, 73804, 79695, 51024, 3793, 596, 33493, 56921, 91353, 27611, 103772, 91485, 480, 61160, 65514, 1270]","[2, 6659, 95875, 33669, 393, 10, 1676, 653, 780, 111759, 7569, 1682, 4370, 65685, 122904, 69275, 44191, 57504, 80549, 85414, 3751, 99112, 2089, 1580, 73268, 4533, 51255, 50872, 7991, 442, 85179, 1215, 104129, 100163, 112580, 5574, 64969, 61132, 96588, 6863, 2003, 2004, 2005, 79702, 130520, 2394, 42718, 60126, 4446, 6754, 4963, 95720, 2161, 34162, 27251, 85367, 5882]"
535,33.33,[2599],"[2571, 2692]"
536,33.33,"[371, 110]","[368, 434, 45, 150]"
537,58.33,"[105504, 69122, 99114, 6539, 7153, 98961, 2329]","[6888, 367, 69844, 58295, 318]"
538,50.0,"[3396, 2918, 520, 364, 1907, 69844]","[80549, 5618, 5047, 7386, 69757, 158]"
539,16.67,[1197],"[65, 6753, 8961, 6539, 318]"
540,55.56,"[260, 2628, 296, 6539, 47]","[8874, 32587, 2772, 2747]"
541,25.0,"[474, 316, 454]","[7, 457, 10, 11, 590, 593, 594, 253, 318]"
542,38.1,"[8644, 8360, 1097, 3948, 47, 1200, 5299, 2329]","[46976, 5418, 2571, 141, 45517, 5679, 3949, 8529, 1206, 3863, 2302, 318, 44191]"
543,23.81,"[4545, 1253, 231, 2378, 2379]","[48385, 33794, 86882, 88163, 165, 135, 2791, 2792, 2858, 1036, 1917, 4526, 4886, 50872, 637, 83134]"
544,16.67,[780],"[736, 68, 40, 1042, 62]"
545,33.33,[1876],"[1267, 1438]"
546,41.67,"[3942, 1971, 1972, 3959, 1976]","[3941, 70, 104, 3408, 3409, 370, 3354]"
547,33.33,"[2076, 2917]","[541, 2858, 1131, 1189]"
548,0.0,[],"[5955, 4899, 356, 69, 4776, 733]"
